report_date,descr_stage,report_text,event_date,date_source,assigned_carrier,ac_manufacturer,ac_family,ac_standard_name,ac_reported_name,ac_number_of_ac,geo_loc,geo_loc_ind,geo_loc2,geo_nlocs,geo_iso_code,geo_country,geo_lat,geo_long,descr_part,descr_action,descr_adjective,descr_condition
2019-05-30,enroute,"Eurowings A319 enroute on May 17th 2019, dropped engine oil access panel",2019-05-17,Extracted,wings,airbus,A320 family,A319,A319,1,enroute,enroute,enroute,1,NA,NA,NA,NA,,dropped,,
2019-05-30,,"Skywest CRJ2 near Eau Claire on May 28th 2019, engine fire indication",2019-05-28,Extracted,skywest,bombardier,CRJ family,CRJ2,CRJ2,1,Eau Claire,near,Eau Claire,1,USA,USA,44.82,-91.49,,fire;indication,,
2019-05-30,enroute,"Wasaya DH8A enroute on May 18th 2019, electrical odour, electrical problems, left and right instruments failed",2019-05-18,Extracted,wasaya,de_havilland_canada,Dash8 family,Dash8,DH8A,1,enroute,enroute,enroute,1,NA,NA,NA,NA,,failure;smell;problem,,
2019-05-31,,"Aeroflot A320 near Moscow on May 30th 2019, failure of fire extinguishing system",2019-05-30,Extracted,aeroflot,airbus,A320 family,A320,A320,1,Moscow,near,Moscow,1,RUS,Russia,55.75,37.62,,failure;fire,,
2019-05-31,,"Aeroflot A320 near Moscow on May 30th 2019, failure of fire extinguishing system",2019-05-30,Extracted,lot,airbus,A320 family,A320,A320,1,Moscow,near,Moscow,1,RUS,Russia,55.75,37.62,,failure;fire,,
2019-05-31,approach,"Aeromexico B738 at Tijuana on Dec 12th 2018, radome damage on final approach",2018-12-12,Extracted,aeromexico,boeing,737 family,B737,B738,1,Tijuana,at,Tijuana,1,MEX,Mexico,32.53,-117.02,,damage,,
2019-05-31,enroute,"Edelweiss A343 near Zurich on May 29th 2019, engine shut down in flight",2019-05-29,Extracted,edelweiss,airbus,A340 family,A343,A343,1,Zurich,near,Zurich,1,CHE,Switzerland,47.38,8.54,,shut down,,
2019-05-31,,"Germania B737 near Malaga on Mar 3rd 2018, cabin pressure problems",2018-03-03,Extracted,germania,boeing,737 family,B737,B737,1,Malaga,near,Malaga,1,ESP,Spain,36.72,-4.42,,pressure;problem,,
2019-05-31,,"Hong Kong A332 at Hong Kong on May 29th 2019, a screw loose or two",2019-05-29,Extracted,hong kong,airbus,A330 family,A332,A332,1,Hong Kong,at,Hong Kong,1,HKG,Hong Kong,22.299136245249997,114.0335770075,cabin_crew,,,
2019-05-31,,"Venezolana B732 at Port of Spain on May 30th 2019, uncontained engine failure",2019-05-30,Extracted,venezolana,boeing,737 family,B737,B732,1,Port of Spain,at,Port of Spain,1,TTO,Trinidad and Tobago,10.66,-61.51,,failure,,
2019-05-31,,"Venezolana B732 at Port of Spain on May 30th 2019, uncontained engine failure",2019-05-30,Extracted,ana,boeing,737 family,B737,B732,1,Port of Spain,at,Port of Spain,1,TTO,Trinidad and Tobago,10.66,-61.51,,failure,,
2019-06-01,,"ANZ B789 near Auckland on May 31st 2019, lightning strike",2019-05-31,Extracted,anz,boeing,787 family,B787,B789,1,Auckland,near,Auckland,1,NZL,New Zealand,-36.85,174.76,,lightning,,
2019-06-01,,"Avianca A332 near Tucuman on May 30th 2019, turbulence injures 9 people on board",2019-05-30,Extracted,avianca,airbus,A330 family,A332,A332,1,Tucuman,near,Tucuman,1,ARG,Argentina,-26.83,-65.22,passenger,injury;turbulence,,
2019-06-02,departure,"American A332 at Philadelphia on May 31st 2019, rejected takeoff due to bird strike",2019-05-31,Extracted,american,airbus,A330 family,A332,A332,1,Philadelphia,at,Philadelphia,1,USA,USA,40.01,-75.13,,bird_strike;rejected,,
2019-06-02,,"GoAir A20N near Aurangabad on Jun 2nd 2019, problems with oxygen supply",2019-06-02,Extracted,goair,airbus,A220 family,A20,A20N,1,Aurangabad,near,Aurangabad,1,IND,India,19.89,75.32,,problem,,
2019-06-02,,"Vietnam B789 near Hanoi on May 31st 2019, generator failure",2019-05-31,Extracted,vietnam,boeing,787 family,B787,B789,1,Hanoi,near,Hanoi,1,VNM,Vietnam,21.130850791931152,105.84650039672852,,failure;generator,,
2019-06-03,,"Baltic DH8D near Riga on Jun 3rd 2019, loss of cabin pressure",2019-06-03,Extracted,baltic,de_havilland_canada,Dash8 family,Dash8,DH8D,1,Riga,near,Riga,1,LVA,Latvia,56.97,24.13,,pressure,,
2019-06-03,,"Joon A321 near Lyon on Jun 2nd 2019, low engine oil pressure",2019-06-02,Extracted,joon,airbus,A320 family,A321,A321,1,Lyon,near,Lyon,1,FRA,France,45.76,4.83,,pressure,,
2019-06-03,,"Portugalia E190 at Porto on Jun 2nd 2019, electrical problems",2019-06-02,Extracted,portugalia,embraer,EMB190 family,E190,E190,1,Porto,at,Porto,1,PRT,Portugal,41.15,-8.62,,problem,,
2019-06-03,,"Ryanair B738 near Madrid on Jun 2nd 2019, cracked windshield",2019-06-02,Extracted,ryanair,boeing,737 family,B737,B738,1,Madrid,near,Madrid,1,ESP,Spain,40.42,-3.71,,cracked,,
2019-06-04,runway,"American A319 at Toronto on May 13th 2019, runway incursion",2019-05-13,Extracted,american,airbus,A320 family,A319,A319,1,Toronto,at,Toronto,1,CAN,Canada,43.65,-79.38,,incursion;runway incursion,,
2019-06-04,,"Baltic B733 near Riga on May 29th 2019,[[:space:]]smell of ammonia on board",2019-05-29,Extracted,baltic,boeing,737 family,B737,B733,1,Riga,near,Riga,1,LVA,Latvia,56.97,24.13,,smell,,
2019-06-04,approach,"Iran Aseman AT72 at Tehran on Jun 11th 2018, approach in turbulent conditions, captain refused diversion",2018-06-11,Extracted,iran,atr,AT72 family,AT72,AT72,1,Tehran,at,Tehran,1,IRN,Iran,35.67,51.43,pilot,divert,,
2019-06-04,approach,"Iran Aseman AT72 at Tehran on Jun 11th 2018, approach in turbulent conditions, captain refused diversion",2018-06-11,Extracted,iran aseman,atr,AT72 family,AT72,AT72,1,Tehran,at,Tehran,1,IRN,Iran,35.67,51.43,pilot,divert,,
2019-06-04,,"SAS CRJ9 at Bergen on Jun 1st 2019, hydraulic failure",2019-06-01,Extracted,sas,bombardier,CRJ family,CRJ9,CRJ9,1,Bergen,at,Bergen,1,NOR,Norway,60.38,5.34,,failure,,
2019-06-05,,"American E190 at New York on Jun 3rd 2019, bird strike",2019-06-03,Extracted,american,embraer,EMB190 family,E190,E190,1,New York,at,New York,1,USA,USA,40.67,-73.94,,bird_strike,,
2019-06-05,,"Easyjet A319 near Barcelona on Jan 1st 2018, turbulence injures flight attendant",2018-01-01,Extracted,easyjet,airbus,A320 family,A319,A319,1,Barcelona,near,Barcelona,1,ESP,Spain,41.4,2.17,cabin_crew,injury;turbulence,,
2019-06-05,,"Europa B738 at Umea on Jun 1st 2019, flaps problem",2019-06-01,Extracted,europa,boeing,737 family,B737,B738,1,Umea,at,Umea,1,SWE,Sweden,63.83,20.24,,problem,,
2019-06-05,,"Europa B738 near Palma Mallorca on Apr 20th 2017, near collision with business jet",2017-04-20,Extracted,europa,boeing,737 family,B737,B738,1,Palma Mallorca,near,Palma Mallorca,1,NA,NA,NA,NA,,collision;near_collision,,
2019-06-05,,"Nordica CRJ9 at Kiev and Tallinn on Jun 4th 2019, burst tyre",2019-06-04,Extracted,nordica,bombardier,CRJ family,CRJ9,CRJ9,1,Kiev and Tallinn,at,Kiev and Tallinn,1,NA,NA,NA,NA,,burst,,
2019-06-05,,"UTAir B735 near Moscow on Jun 4th 2019, loss of cabin pressure",2019-06-04,Extracted,utair,boeing,737 family,B737,B735,1,Moscow,near,Moscow,1,RUS,Russia,55.75,37.62,,pressure,,
2019-06-05,,"Vueling A320 and RAM B738 at Barcelona on Jul 6th 2018, near collision",2018-07-06,Extracted,vueling,airbus/boeing,A320 family/737 family,A320/B737,A320/B738,2,Barcelona,at,Barcelona,1,ESP,Spain,41.4,2.17,,collision;near_collision,,
2019-06-05,,"Vueling A320 and RAM B738 at Barcelona on Jul 6th 2018, near collision",2018-07-06,Extracted,ram,airbus/boeing,A320 family/737 family,A320/B737,A320/B738,2,Barcelona,at,Barcelona,1,ESP,Spain,41.4,2.17,,collision;near_collision,,
2019-06-05,,"Vueling A320 near Alicante on Feb 21st 2017, both air conditioning systems failed",2017-02-21,Extracted,vueling,airbus,A320 family,A320,A320,1,Alicante,near,Alicante,1,PHL,Philippines,10.89,123.02,,failure,,
2019-06-06,enroute,"Canada Rouge A321 enroute on Jun 2nd 2019, collision with an object at FL360",2019-06-02,Extracted,canada,airbus,A320 family,A321,A321,1,enroute,enroute,enroute,1,NA,NA,NA,NA,,collision,,
2019-06-06,enroute,"Canada Rouge A321 enroute on Jun 2nd 2019, collision with an object at FL360",2019-06-02,Extracted,rouge,airbus,A320 family,A321,A321,1,enroute,enroute,enroute,1,NA,NA,NA,NA,,collision,,
2019-06-06,enroute,"Canada Rouge A321 enroute on Jun 2nd 2019, collision with an object at FL360",2019-06-02,Extracted,canada rouge,airbus,A320 family,A321,A321,1,enroute,enroute,enroute,1,NA,NA,NA,NA,,collision,,
2019-06-06,departure,"Canada Rouge B763 at Athens on Jun 5th 2019, rejected takeoff due to engine failure",2019-06-05,Extracted,canada,boeing,767 family,B767,B763,1,Athens,at,Athens,1,GRC,Greece,37.98,23.73,,failure;rejected,,
2019-06-06,departure,"Canada Rouge B763 at Athens on Jun 5th 2019, rejected takeoff due to engine failure",2019-06-05,Extracted,rouge,boeing,767 family,B767,B763,1,Athens,at,Athens,1,GRC,Greece,37.98,23.73,,failure;rejected,,
2019-06-06,departure,"Canada Rouge B763 at Athens on Jun 5th 2019, rejected takeoff due to engine failure",2019-06-05,Extracted,canada rouge,boeing,767 family,B767,B763,1,Athens,at,Athens,1,GRC,Greece,37.98,23.73,,failure;rejected,,
2019-06-06,,"Joon A321 at Porto on Jun 4th 2019, smoke on board",2019-06-04,Extracted,joon,airbus,A320 family,A321,A321,1,Porto,at,Porto,1,PRT,Portugal,41.15,-8.62,,smoke,,
2019-06-06,departure,"Mauritius A359 at Paris on Jun 4th 2019, gear problem on departure",2019-06-04,Extracted,mauritius,airbus,A350 family,A359,A359,1,Paris,at,Paris,1,FRA,France,48.86,2.34,,problem,,
2019-06-06,approach,"Ryanair B738 at Frankfurt on Mar 10th 2019, wing tip strike on landing",2019-03-10,Extracted,ryanair,boeing,737 family,B737,B738,1,Frankfurt,at,Frankfurt,1,DEU,Germany,50.12,8.68,,,,
2019-06-07,departure,"Austrian A320 at Catania on Jun 6th 2019, rejected takeoff due to engine indication",2019-06-06,Extracted,austrian,airbus,A320 family,A320,A320,1,Catania,at,Catania,1,ITA,Italy,37.5,15.08,,indication;rejected,,
2019-06-07,enroute,"Carpatair F100 enroute on Jun 6th 2019, smoke in cabin",2019-06-06,Extracted,carpatair,fokker,F100 family,F100,F100,1,enroute,enroute,enroute,1,NA,NA,NA,NA,,smoke,,
2019-06-07,,"Corendon A320 at Graz on Jun 5th 2019, bird strike",2019-06-05,Extracted,corendon,airbus,A320 family,A320,A320,1,Graz,at,Graz,1,AUT,Austria,47.08,15.42,,bird_strike,,
2019-06-07,,"First B734 near Winnipeg on Jun 2nd 2019, bleed valves and circuit breakers",2019-06-02,Extracted,first,boeing,737 family,B737,B734,1,Winnipeg,near,Winnipeg,1,CAN,Canada,49.88,-97.17,,,,
2019-06-07,,"Lufthansa Cityline CRJ9 at Munich on Jun 2nd 2019, smoke in cockpit",2019-06-02,Extracted,lufthansa,bombardier,CRJ family,CRJ9,CRJ9,1,Munich,at,Munich,1,DEU,Germany,48.14,11.58,,smoke,,
2019-06-07,,"Lufthansa Cityline CRJ9 at Munich on Jun 2nd 2019, smoke in cockpit",2019-06-02,Extracted,lufthansa cityline,bombardier,CRJ family,CRJ9,CRJ9,1,Munich,at,Munich,1,DEU,Germany,48.14,11.58,,smoke,,
2019-06-07,,"Yan B734 at Chisinau on Apr 19th 2019, crew struggles with ATC instructions",2019-04-19,Extracted,NA,boeing,737 family,B737,B734,1,Chisinau,at,Chisinau,1,MDA,Moldova,47.03,28.83,cabin_crew;atc,,,
2019-06-08,,"Easyjet Europe A319 near Munich on May 31st 2019, cracked windshield",2019-05-31,Extracted,easyjet,airbus,A320 family,A319,A319,1,Munich,near,Munich,1,DEU,Germany,48.14,11.58,,cracked,,
2019-06-08,,"Easyjet Europe A319 near Munich on May 31st 2019, cracked windshield",2019-05-31,Extracted,easyjet europe,airbus,A320 family,A319,A319,1,Munich,near,Munich,1,DEU,Germany,48.14,11.58,,cracked,,
2019-06-08,,"JAL B788 at San Diego on Jun 5th 2019, slat trouble",2019-06-05,Extracted,jal,boeing,787 family,B787,B788,1,San Diego,at,San Diego,1,USA,USA,32.81,-117.14,,trouble,,
2019-06-08,,"KLM B738 near Venice on May 29th 2019, flight control problem",2019-05-29,Extracted,klm,boeing,737 family,B737,B738,1,Venice,near,Venice,1,ITA,Italy,45.43,12.33,,problem,,
2019-06-08,,"LGW DH8D at Nuremberg and Munich on Jun 8th 2019, hydraulic failure",2019-06-08,Extracted,lgw,de_havilland_canada,Dash8 family,Dash8,DH8D,1,Nuremberg and Munich,at,Nuremberg and Munich,1,NA,NA,NA,NA,,failure,,
2019-06-09,,"Argentinas A332 near Bogota on Jun 7th 2019, cargo smoke indication",2019-06-07,Extracted,argentinas,airbus,A330 family,A332,A332,1,Bogota,near,Bogota,1,COL,Colombia,4.63,-74.09,,indication;smoke,,
2019-06-09,,"British Airways A321 near Copenhagen on Jun 8th 2019, fumes on board",2019-06-08,Extracted,british airways,airbus,A320 family,A321,A321,1,Copenhagen,near,Copenhagen,1,DNK,Denmark,55.68,12.57,,fumes,,
2019-06-09,,"British Airways A321 near Copenhagen on Jun 8th 2019, fumes on board",2019-06-08,Extracted,british[[:space:]]airways,airbus,A320 family,A321,A321,1,Copenhagen,near,Copenhagen,1,DNK,Denmark,55.68,12.57,,fumes,,
2019-06-10,,"Allegiant A319 at Las Vegas on Jun 8th 2019, smoke in cockpit",2019-06-08,Extracted,allegiant,airbus,A320 family,A319,A319,1,Las Vegas,at,Las Vegas,1,USA,USA,36.21,-115.22,,smoke,,
2019-06-10,,"Astana A21N near Moscow on Jun 9th 2019, engine oil problem",2019-06-09,Extracted,ana,airbus,A220 family,A21,A21N,1,Moscow,near,Moscow,1,RUS,Russia,55.75,37.62,,problem,,
2019-06-10,,"Astana A21N near Moscow on Jun 9th 2019, engine oil problem",2019-06-09,Extracted,astana,airbus,A220 family,A21,A21N,1,Moscow,near,Moscow,1,RUS,Russia,55.75,37.62,,problem,,
2019-06-10,,"Canada E190 near Minneapolis on Jun 3rd 2019, altimeter mis-compare",2019-06-03,Extracted,canada,embraer,EMB190 family,E190,E190,1,Minneapolis,near,Minneapolis,1,USA,USA,44.96,-93.27,,,,
2019-06-10,,"Envoy E175 at Dallas on Jun 9th 2019, bad door indicator",2019-06-09,Extracted,envoy,embraer,EMB170 family,E175,E175,1,Dallas,at,Dallas,1,USA,USA,32.79,-96.77,,,,
2019-06-10,,"Ural A320 at St. Petersburg on Jun 8th 2019, siren song",2019-06-08,Extracted,ural,airbus,A320 family,A320,A320,1,St. Petersburg,at,St. Petersburg,1,RUS,Russia,59.742650799072265,30.300400881469727,,,,
2019-06-10,,"Ural A320 at St. Petersburg on Jun 8th 2019, siren song",2019-06-08,Extracted,ural,airbus,A320 family,A320,A320,1,St. Petersburg,at,St. Petersburg,1,USA,United States,27.83765006,-82.65719991,,,,
2019-06-10,,"Zimbabwe B762 at Johannesburg on Apr 28th 2019, engine surges, engine recovered",2019-04-28,Extracted,zimbabwe,boeing,767 family,B767,B762,1,Johannesburg,at,Johannesburg,1,ZAF,South Africa,-26.19,28.04,,,,
2019-06-11,departure,"Alitalia A319 at Genoa on Jun 10th 2019, rejected takeoff due to bird strike",2019-06-10,Extracted,alitalia,airbus,A320 family,A319,A319,1,Genoa,at,Genoa,1,ITA,Italy,44.42,8.93,,bird_strike;rejected,,
2019-06-11,,"BoA B763 at Madrid on Jun 7th 2019, engine ingested foreign object",2019-06-07,Extracted,boa,boeing,767 family,B767,B763,1,Madrid,at,Madrid,1,ESP,Spain,40.42,-3.71,,,,
2019-06-11,enroute,"Iceland B752 near Stavanger on Jun 9th 2019, engine shut down in flight",2019-06-09,Extracted,iceland,boeing,757 family,B757,B752,1,Stavanger,near,Stavanger,1,NOR,Norway,58.876701354,5.6377801895,,shut down,,
2019-06-11,runway;departure,"Polar Cargo B748 at Tokyo on Jul 15th 2017, overran runway on takeoff",2017-07-15,Extracted,polar,boeing,747 family,B747,B748,1,Tokyo,at,Tokyo,1,JPN,Japan,35.67,139.77,,overrun,,
2019-06-11,runway;departure,"Polar Cargo B748 at Tokyo on Jul 15th 2017, overran runway on takeoff",2017-07-15,Extracted,polar cargo,boeing,747 family,B747,B748,1,Tokyo,at,Tokyo,1,JPN,Japan,35.67,139.77,,overrun,,
2019-06-12,,"AirAsia India A320 near Chandigarh on Jun 9th 2019, engine stall prompts hijack alert",2019-06-09,Extracted,airasia,airbus,A320 family,A320,A320,1,Chandigarh,near,Chandigarh,1,IND,India,30.75,76.78,,alert;stall,,
2019-06-12,,"AirAsia India A320 near Chandigarh on Jun 9th 2019, engine stall prompts hijack alert",2019-06-09,Extracted,india,airbus,A320 family,A320,A320,1,Chandigarh,near,Chandigarh,1,IND,India,30.75,76.78,,alert;stall,,
2019-06-12,,"AirAsia India A320 near Chandigarh on Jun 9th 2019, engine stall prompts hijack alert",2019-06-09,Extracted,airasia india,airbus,A320 family,A320,A320,1,Chandigarh,near,Chandigarh,1,IND,India,30.75,76.78,,alert;stall,,
2019-06-12,,"Alaska A320 near Portland on Jun 10th 2019, smoke in cabin, smell of smoke in cockpit",2019-06-10,Extracted,alaska,airbus,A320 family,A320,A320,1,Portland,near,Portland,1,USA,USA,45.54,-122.66,,smell;smoke,,
2019-06-12,,"British Airways B744 near Shannon on Jun 10th 2019, burning smell in cabin",2019-06-10,Extracted,british airways,boeing,747 family,B747,B744,1,Shannon,near,Shannon,1,IRL,Ireland,52.7,-8.92,,smell;burning,,
2019-06-12,,"British Airways B744 near Shannon on Jun 10th 2019, burning smell in cabin",2019-06-10,Extracted,british[[:space:]]airways,boeing,747 family,B747,B744,1,Shannon,near,Shannon,1,IRL,Ireland,52.7,-8.92,,smell;burning,,
2019-06-12,,"Lufthansa A319 at Paris and Frankfurt on Aug 5th 2016, fumes injure 3 cabin crew",2016-08-05,Extracted,lufthansa,airbus,A320 family,A319,A319,1,Paris and Frankfurt,at,Paris and Frankfurt,1,NA,NA,NA,NA,cabin_crew,fumes,,
2019-06-12,,"Norwegian B788 over Labrador Sea on May 13th 2019, engine issues",2019-05-13,Extracted,norwegian,boeing,787 family,B787,B788,1,Labrador Sea,over,Labrador Sea,1,NA,NA,NA,NA,,issue,,
2019-06-12,runway;departure;enroute,"Western SF34 and private aircraft at Nassau on Sep 22nd 2018, near midair collision over runway, aircraft took off in opposite directions at the same time",2018-09-22,Extracted,NA,saab,SF340 family,SF34,SF34,1,Nassau,at,Nassau,1,BHS,Bahamas,25.06,-77.33,,collision,,
2019-06-13,,"American A321 near Shreveport on Jun 12th 2019, smoke in cockpit",2019-06-12,Extracted,american,airbus,A320 family,A321,A321,1,Shreveport,near,Shreveport,1,USA,USA,32.47,-93.8,,smoke,,
2019-06-13,departure,"Blue B738 at Birmingham on Jul 28th 2018, tail scrape on departure",2018-07-28,Extracted,blue,boeing,737 family,B737,B738,1,Birmingham,at,Birmingham,1,GBR,UK,52.48,-1.91,,scrape,,
2019-06-13,approach;departure,"British Airways B789 and Thai B773 at Delhi on Oct 7th 2017, simultaneous go around and takeoff result in loss of separation",2017-10-07,Extracted,british airways,boeing,777 family/787 family,B777/B787,B773/B789,2,Delhi,at,Delhi,1,IND,India,28.67,77.21,,go around;loss of separation,,
2019-06-13,approach;departure,"British Airways B789 and Thai B773 at Delhi on Oct 7th 2017, simultaneous go around and takeoff result in loss of separation",2017-10-07,Extracted,british[[:space:]]airways,boeing,777 family/787 family,B777/B787,B773/B789,2,Delhi,at,Delhi,1,IND,India,28.67,77.21,,go around;loss of separation,,
2019-06-13,approach;departure,"British Airways B789 and Thai B773 at Delhi on Oct 7th 2017, simultaneous go around and takeoff result in loss of separation",2017-10-07,Extracted,thai,boeing,777 family/787 family,B777/B787,B773/B789,2,Delhi,at,Delhi,1,IND,India,28.67,77.21,,go around;loss of separation,,
2019-06-13,approach;departure,"British Airways B789 and Thai B773 at Delhi on Oct 7th 2017, simultaneous go around and takeoff result in loss of separation",2017-10-07,Extracted,british airways b789 and thai b773,boeing,777 family/787 family,B777/B787,B773/B789,2,Delhi,at,Delhi,1,IND,India,28.67,77.21,,go around;loss of separation,,
2019-06-13,,"Canada B789 over Atlantic on Jun 5th 2019, hydraulic fault",2019-06-05,Extracted,canada,boeing,787 family,B787,B789,1,Atlantic,over,Atlantic,1,NA,NA,NA,NA,,fault,,
2019-06-13,,"Mesa CRJ9 at Bismarck on Jun 12th 2019, brakes problem",2019-06-12,Extracted,mesa,bombardier,CRJ family,CRJ9,CRJ9,1,Bismarck,at,Bismarck,1,USA,USA,46.81,-100.77,,problem,,
2019-06-13,departure,"Spicejet B738 at Dubai and Jaipur on Jun 12th 2019, burst tyre on departure",2019-06-12,Extracted,spicejet,boeing,737 family,B737,B738,1,Dubai and Jaipur,at,Dubai and Jaipur,1,NA,NA,NA,NA,,burst,,
2019-06-13,approach,"Spicejet DH8D at Delhi on Nov 8th 2017, tail strike on landing",2017-11-08,Extracted,spicejet,de_havilland_canada,Dash8 family,Dash8,DH8D,1,Delhi,at,Delhi,1,IND,India,28.67,77.21,,,,
2019-06-14,,"American B763 near Frankfurt on Jun 13th 2019, suspected fuel leak",2019-06-13,Extracted,american,boeing,767 family,B767,B763,1,Frankfurt,near,Frankfurt,1,DEU,Germany,50.12,8.68,,leak,,
2019-06-14,,"Canada A320 near Syracuse on Jun 5th 2019, spook in the ducts",2019-06-05,Extracted,canada,airbus,A320 family,A320,A320,1,Syracuse,near,Syracuse,1,USA,USA,43.04,-76.14,,,,
2019-06-14,,"Corendon Dutch B738 at Alghero on Jun 11th 2019, bird strike",2019-06-11,Extracted,corendon dutch,boeing,737 family,B737,B738,1,Alghero,at,Alghero,1,ITA,Italy,40.57,8.31,,bird_strike,,
2019-06-14,,"Corendon Dutch B738 at Alghero on Jun 11th 2019, bird strike",2019-06-11,Extracted,corendon,boeing,737 family,B737,B738,1,Alghero,at,Alghero,1,ITA,Italy,40.57,8.31,,bird_strike,,
